,origin,destination
5185,53373375,18988104
5186,18980811,5890976
5187,7056065,2870252
5188,189802808,123624686
5189,215034391,2878772
5190,16375592,123621236
5191,199664249,171874732
5192,84880210,540359
5193,35548643,94554780
5194,18982341,187269981
5195,2874910,9463935
5196,118865242,35425017
5197,3166060,2874205
5198,8727379,116985749
5199,118869512,8960425
5200,2871295,195698998
5201,5535421,2874205
5202,18989187,19979701
5203,22857112,84886782
5204,18986705,9618468
5205,2872613,210716045
5206,31290710,94558998
5207,16097097,18981201
5208,84881740,89357992
5209,124078486,123625612
5210,2874205,15973017
5211,2879848,207580833
5212,2871678,16651537
5213,18988104,59450432
5214,7810377,2871295
5215,2878623,20749281
5216,2751384,2874147
5217,215457590,94551461
5218,84880210,21291180
5219,33606246,2878623
5220,121308495,123623740
5221,18988104,16981130
5222,8270635,2870252
5223,2877363,3862007
5224,9734200,2878772
5225,21355476,2878623
5226,123625563,5615816
5227,56381198,18981201
5228,84884060,7498953
5229,2870859,213177497
5230,88917828,84889665
5231,2871295,34918997
5232,16818259,118865242
5233,2871295,2728164
5234,75671116,2878623
5235,16429285,2871678
5236,41830367,18986705
5237,206715563,2871678
5238,84886187,53465098
5239,25785069,2878623
5240,2874147,2751384
5241,55931627,123625612
5242,32083677,18982114
5243,2878623,12457302
5244,18980811,15675482
5245,215503615,2871678
5246,88761747,84885024
5247,2871295,2595545
5248,2876274,54445452
5249,14972440,2878623
5250,84884258,90161186
5251,12416811,2879848
5252,18988104,16722429
5253,84888981,45924487
5254,2878623,7604379
5255,89740181,84883968
5256,18981358,2251364
5257,9568932,18981201
5258,2871295,214905682
5259,2877363,14058141
5260,26310362,2874456
5261,11862245,2874113
5262,2877363,215566299
5263,84888981,102089
5264,84885702,89203508
5265,2871678,51706990
5266,2870252,22195953
5267,18984455,115204671
5268,15347018,94559299
5269,2875502,16960034
5270,118860362,119306129
5271,16446403,84882385
5272,2874205,29343561
5273,211209848,2875102
5274,52003313,94554780
5275,18986705,605408
5276,18989842,53210112
5277,118869512,55322708
5278,2874018,53245343
5279,84885024,2766758
5280,18985384,196670774
5281,118865242,55018041
5282,25892315,2871295
5283,2871295,36663109
5284,1529126,2870252
5285,123624419,53554241
5286,211534458,199662766
5287,17598885,2878772
5288,215580693,18989187
5289,7718547,2874360
5290,160001708,2871678
5291,9829277,2871295
5292,14046710,2879848
5293,138205035,123625503
5294,2871295,204887000
5295,2871678,10601166
5296,207988272,2874531
5297,2877363,49325878
5298,195857184,2875102
5299,18942078,2871678
5300,2871678,15034756
5301,2871678,206951136
5302,55824174,84884060
5303,2871678,10618320
5304,15034756,2871678
5305,96426257,84883378
5306,84886010,204125372
5307,94551461,14473289
5308,2879270,63398087
5309,24929716,2871295
5310,118865242,39654767
5311,53401394,199661310
5312,84886187,11385545
5313,53072068,2878772
5314,84884278,148563753
5315,2878772,39839000
5316,14840327,2871678
5317,2874048,40277275
5318,214905682,2871295
5319,203936470,2871678
5320,18989559,15296197
5321,17598071,2874205
5322,157002358,2874205
5323,2874048,6401029
5324,18980463,8326281
5325,2871678,5556267
5326,124087766,123626539
5327,18671022,84886311
5328,39092033,118865242
5329,13307876,2877363
5330,2871896,5697716
5331,18981201,15363920
5332,195675203,2871844
5333,2871295,5019840
5334,15498432,18981201
5335,38791414,2871295
5336,2876274,36578528
5337,16794728,2878772
5338,2878623,19557699
5339,208760978,2877272
5340,84886121,56358198
5341,2870252,12966058
5342,123620011,11214703
5343,53506034,84888128
5344,10061677,18988104
5345,2870252,201018317
5346,2878623,15940520
5347,215062241,84886187
5348,2879848,3157894
5349,18989187,207377888
5350,198685166,94551461
5351,2871295,215626134
5352,54818904,199665542
5353,49664848,2878623
5354,1574635,84886782
5355,21517807,2870252
5356,84884258,73555094
5357,22122246,2871678
5358,27246036,118865242
5359,84885648,86663596
5360,2871546,95346728
5361,2875502,15727257
5362,2877021,207017399
5363,74723041,2878623
5364,18134814,118865242
5365,5508928,2871678
5366,55313605,94550656
5367,2874205,49412281
5368,2875502,53484081
5369,2871678,46795799
5370,118865242,30328750
5371,123624419,118089936
5372,209325151,18981358
5373,18981358,214857961
5374,18636876,2874048
5375,2810771,2871295
5376,16114923,2872933
5377,16211452,123625503
5378,84886187,210840072
5379,121096869,123621596
5380,2289755,2878623
5381,116985749,8573101
5382,2871678,206715563
5383,2875502,16184981
5384,14697188,2871295
5385,84888981,55560777
5386,140687431,84889665
5387,263587,2874456
5388,210975283,84886010
5389,2874205,4449799
5390,205958276,94555004
5391,27495355,18981201
5392,84136979,84886187
5393,11773408,2876496
5394,123625503,5217693
5395,22305050,2871295
5396,2872613,12148523
5397,2870829,15670794
5398,10859173,2874048
5399,2874910,15398751
5400,209446467,2871678
5401,118869865,49219860
5402,94552965,16535992
5403,40277275,2874048
5404,204827420,147017809
5405,9440921,84885702
5406,84886187,211266439
5407,9688455,118865242
5408,94550656,97119623
5409,2876274,23292860
5410,59603544,2875502
5411,43674615,118869512
5412,84885648,197464700
5413,2877021,4508104
5414,118860362,118626995
5415,2871678,693479
5416,2877363,92462586
5417,7904124,2871295
5418,14534600,2871678
5419,18980463,24192488
5420,9006125,118860014
5421,2293178,2874048
5422,215068006,94554780
5423,55565334,118869512
5424,54941988,123625612
5425,164941654,172134884
5426,84884060,85873559
5427,118865242,26343703
5428,2874048,7755702
5429,2879848,13706449
5430,18980463,14258948
5431,18980463,162183915
5432,2878408,3897679
5433,5043935,2871295
5434,46454040,2875502
5435,2874205,14426896
5436,85743845,84880210
5437,118865242,31303486
5438,18989187,214975781
5439,118861402,16144741
5440,18981201,124460
5441,56159865,18982512
5442,6157782,123624419
5443,18988104,52034236
5444,23937184,2871295
5445,118869512,55512363
5446,2878623,21834691
5447,18982114,204971573
5448,2878623,31579396
5449,118864839,104454261
5450,21631047,84881545
5451,118866026,195657824
5452,2871678,215559925
5453,17666040,2871295
5454,23981935,84880210
5455,17292041,2878623
5456,13446654,18980463
5457,56275719,118869512
5458,17754303,94550656
5459,2870859,54465037
5460,2871295,49728819
5461,24298339,123622228
5462,118869865,6162230
5463,123625503,831622
5464,22939839,2871678
5465,123621651,13354676
5466,2871678,1305661
5467,6719339,2871678
5468,12077514,2871678
5469,59568149,18988104
5470,116986641,109936914
5471,84880933,19935941
5472,1195945,2877363
5473,116984741,12288919
5474,84887726,8971038
5475,215183952,2871678
5476,91447140,84880933
5477,2878408,214922514
5478,2871678,14879145
5479,16245577,118869512
5480,118863056,18369298
5481,18981201,16833508
5482,16427432,2870454
5483,2872613,44809604
5484,2871295,1275132
5485,15599172,2875502
5486,118861402,29223549
5487,2878623,201715818
5488,18980463,17616742
5489,26124046,84889665
5490,199662766,215419483
5491,2871678,46686108
5492,123620562,915261
5493,123624419,208134555
5494,15296197,18989559
5495,2871678,160001708
5496,2878772,79890696
5497,24164993,2871295
5498,90407447,84880616
5499,118865242,5675756
5500,2876862,226793
5501,19622262,118860014
5502,17246806,2872613
5503,2879270,31920311
5504,6721161,2872613
5505,17626233,84886311
5506,18980380,6582186
5507,199660318,210128850
5508,2874456,18400134
5509,118865242,20208069
5510,18981201,2504419
5511,84884060,55675432
5512,2874910,6362510
5513,40134049,2878623
5514,84889268,1972947
5515,12529092,18980811
5516,53484081,2875502
5517,34139267,2878623
5518,6185328,2871678
5519,94550656,73610560
5520,9243569,18986705
5521,24400243,2876274
5522,3060655,2871678
5523,2877363,25260838
5524,123625187,24076638
5525,215153777,84881740
5526,31566984,84888128
5527,118865242,22186157
5528,18994387,84887639
5529,2879270,107176292
5530,2872613,198979577
5531,5838610,2874910
5532,187269981,18982341
5533,86386702,84884060
5534,2871295,25892315
5535,2871896,212688927
5536,18988104,25903199
5537,3792798,18984455
5538,19258436,2871678
5539,84880210,73649543
5540,84888128,2850044
5541,1867552,2871678
5542,33418606,2871678
5543,53690728,84883378
5544,18988104,55411065
5545,6869367,18981111
5546,215469706,2877021
5547,2871678,1400307
5548,17414753,116984741
5549,25740503,2874910
5550,2871295,14109468
5551,119101282,123624419
5552,12607290,2875502
5553,18981358,55701872
5554,76566,18989187
5555,52998860,2877363
5556,2876496,11773408
5557,2877363,11258585
5558,2753420,84886782
5559,18980463,2558988
5560,3716194,18989842
5561,2871678,8343534
5562,5529279,18981201
5563,201966468,18980463
5564,2874205,12983353
5565,29343561,2874205
5566,123625612,6695279
5567,2871678,5797508
5568,7282022,84886782
5569,118867819,20209445
5570,84886121,54771016
5571,24141288,2874205
5572,18988104,15196537
5573,2875502,59603544
5574,52079429,118869512
5575,59020504,18988104
5576,29319067,2871678
5577,2871678,209446467
5578,13539019,2870252
5579,33907068,84880039
5580,24924418,2874205
5581,2872538,198955980
5582,8525033,18981201
5583,466343,2871844
5584,2814706,2879848
5585,94551239,52967309
5586,2871678,6335836
5587,2873021,7906224
5588,2870454,215555825
5589,24497082,2871678
5590,17418436,18982114
5591,16775854,2877363
5592,2870829,21729369
5593,99216697,118869512
5594,18981201,8943426
5595,5706436,2874048
5596,118867428,204700990
5597,89616575,84889401
5598,208297110,2878623
5599,118865242,60514223
5600,2877021,53950824
5601,210896317,199664249
5602,4583157,118869512
5603,3838547,2874910
5604,2878623,26726783
5605,2878772,207744609
5606,14473289,94551461
5607,25138478,2871678
5608,94551461,1812274
5609,2871295,202236641
5610,200027512,18989187
5611,2874205,142647459
5612,5352220,2870542
5613,119526937,18988104
5614,2871678,14619802
5615,2871844,13766311
5616,384097,2871844
5617,2871295,15348166
5618,14482220,2871678
5619,117904356,123624419
5620,29758128,2874456
5621,18394552,2877363
5622,14078892,123624419
5623,59061840,2876274
5624,2878772,215034391
5625,147017809,204827420
5626,118869512,215556801
5627,10561423,2871295
5628,56229378,2874531
5629,18982341,155411949
5630,202540676,18984674
5631,94557397,2078140
5632,2878772,7249536
5633,2876274,162183038
5634,2871295,4042988
5635,201715818,2878623
5636,2275949,2877363
5637,18988104,124075903
5638,5868607,2879848
5639,16569501,2875567
5640,16983306,2871844
5641,55411065,18988104
5642,84880280,211828909
5643,35954192,2878772
5644,118865242,210706691
5645,335587,84880933
5646,84885702,9440921
5647,2871678,9403425
5648,84880210,16350194
5649,23565316,2878623
5650,118869865,102565118
5651,83582692,84886782
5652,18980811,15045829
5653,2878772,53072068
5654,110823063,118869512
5655,2878408,215582133
5656,94558998,89254105
5657,2878623,17292041
5658,118865242,109125898
5659,199514384,116984178
5660,208646633,118869512
5661,94559299,15347018
5662,3728841,18981201
5663,207914776,84884060
5664,14291957,84886187
5665,123624419,18578712
5666,118869512,73587319
5667,58921735,84883368
5668,84883172,158677042
5669,15849466,94551157
5670,123624419,118002623
5671,159359133,144865846
5672,84887955,20361654
5673,118869512,56138171
5674,19557699,2878623
5675,118865242,195858872
5676,18989187,6482545
5677,2878623,25960695
5678,14913931,84884060
5679,8218374,2878623
5680,2877363,28197944
5681,2871678,17079197
5682,23028136,2876274
5683,25074474,18982114
5684,2871295,24929716
5685,2871678,17991717
5686,12213549,2874205
5687,148563753,84884278
5688,123623002,6887340
5689,94551461,37759965
5690,3006073,2874205
5691,99216943,94555004
5692,195721698,118869512
5693,2877272,208756707
5694,1087189,84888128
5695,2876274,196810635
5696,6335836,2871678
5697,17390689,18988104
5698,7959997,118865242
5699,25754679,18980463
5700,5201127,18988104
5701,84880210,88228488
5702,2871295,7146390
5703,162183038,2876274
5704,18400134,2874456
5705,102395480,118869865
5706,18988104,9332370
5707,2878623,7079855
5708,18988104,14045211
5709,18799493,2870829
5710,205897618,94551461
5711,11249680,2871678
5712,118860014,19622262
5713,18988104,141052914
5714,16722429,18988104
5715,79961185,2876274
5716,33972585,118865242
5717,118869512,54530826
5718,2871844,215558097
5719,1812274,94551461
5720,125536206,123625503
5721,20203147,199666823
5722,92155326,123622228
5723,18982341,91179064
5724,100463640,84881740
5725,15027163,2871678
5726,116985999,119191066
5727,91943620,2879848
5728,53098342,2871678
5729,73559621,123623002
5730,117918525,18988104
5731,118869512,208648408
5732,9540339,2870829
5733,2878408,56504607
5734,64755470,84889665
5735,2874910,18789958
5736,123625503,14469418
5737,116985597,30117593
5738,2871295,22099580
5739,12148523,2872613
5740,57828152,2878772
5741,2878623,25543148
5742,17616742,18980463
5743,2877363,16758658
5744,43980518,84881737
5745,3861947,18980380
5746,18981201,11561401
5747,2879270,22606176
5748,198967045,18989187
5749,14123733,123625563
5750,9806812,199665542
5751,38461130,118865242
5752,2875502,8275345
5753,118869512,124319984
5754,15765070,2871896
5755,31448353,18982504
5756,18989187,22539815
5757,156150510,199664911
5758,84886010,15052853
5759,212648346,118867428
5760,2878408,3841883
5761,137307817,123625503
5762,118869865,73538493
5763,2878623,40233060
5764,2877363,202014700
5765,18982114,32083677
5766,28142037,2874910
5767,53333982,123624063
5768,2874048,13672411
5769,6375331,2870252
5770,16976324,2874048
5771,17014476,2878772
5772,2878623,205162407
5773,9386288,2870859
5774,158624941,84885702
5775,73419997,84881740
5776,123223115,94550656
5777,115517644,94551239
5778,123622228,19404268
5779,49219860,118869865
5780,2874205,30860964
5781,14136482,2871295
5782,84887251,3466385
5783,11012498,84885702
5784,2878623,6588830
5785,10432452,118865242
5786,84881740,209335212
5787,212688927,2871896
5788,39654767,118865242
5789,2879848,152208637
5790,21717068,94555004
5791,28191546,2870859
5792,8054378,2878772
5793,44809604,2872613
5794,2874205,30024271
5795,18981111,69173440
5796,18989187,4986061
5797,210128850,199660318
5798,16649546,2871678
5799,6920769,2874205
5800,2874205,28431705
5801,25142752,2871295
5802,2874205,130371548
5803,18989842,6554705
5804,2877363,1195945
5805,210716045,2872613
5806,2874205,81774033
5807,2870829,25832166
5808,123624419,120287225
5809,7320604,2879848
5810,94550656,202152563
5811,2876496,30944523
5812,18981201,3766355
5813,20133927,2871678
5814,18988104,7002092
5815,94551239,119233534
5816,2870829,15257184
5817,84888593,6398319
5818,54025500,116984330
5819,7594551,18980811
5820,55300616,118865242
5821,123624419,5839816
5822,55325934,118867428
5823,15836097,2871678
5824,2871678,2806405
5825,8435531,2876274
5826,2871678,10245718
5827,44210016,2877363
5828,114793172,118865242
5829,17987031,18981201
5830,9157571,2871678
5831,84886010,4389843
5832,18981111,6869367
5833,18981201,85462577
5834,134039335,164943220
5835,2871295,6858939
5836,84880933,85721424
5837,2874048,16403823
5838,8518179,2875502
5839,127130680,118869512
5840,2871678,14578180
5841,84886010,246592
5842,18899116,2874048
5843,25663426,18981201
5844,118866952,118079516
5845,90915201,84885803
5846,2871678,10694582
5847,84886121,155775644
5848,203107254,18988104
5849,5254235,2877363
5850,6692954,2871678
5851,119001511,94559890
5852,56217255,118869512
5853,35576337,84887639
5854,2458436,118865242
5855,2871678,25138478
5856,118865242,11163683
5857,37880234,2871678
5858,141158875,2874205
5859,18981201,18437032
5860,2875502,13716464
5861,118869512,55565334
5862,149839455,199660318
5863,12508200,18981201
5864,84880210,22168848
5865,18985384,196638579
5866,118616158,123624419
5867,19002730,2878623
5868,3576695,84885803
5869,11829775,18980811
5870,2874205,168931280
5871,27248561,123625503
5872,46045438,2878623
5873,63398087,2879270
5874,1588203,2877363
5875,118864086,118981968
5876,38453797,2878623
5877,118869512,195721698
5878,2871678,14888130
5879,2878538,26669978
5880,46828183,2879270
5881,2874910,13198747
5882,2870829,73705593
5883,2871295,173188179
5884,2877363,8203711
5885,123624419,129938065
5886,123624419,10967481
5887,2877021,206359009
5888,211097074,118866026
5889,18042998,118865242
5890,709382,18980380
5891,79485549,2876274
5892,14008822,2874048
5893,208261374,199661310
5894,85519626,118869865
5895,84886010,55075594
5896,35647310,84888128
5897,199666823,35566111
5898,55593621,123625612
5899,2144245,18981201
5900,2877021,215588380
5901,30860964,2874205
5902,2874910,25740503
5903,84889665,140687431
5904,206205589,2876274
5905,30117593,116985597
5906,14079377,2874910
5907,2871678,5988896
5908,18982114,73552715
5909,2871295,214932428
5910,2871678,6185328
5911,118869865,10120638
5912,2870829,46781218
5913,9590989,2871678
5914,123621596,22375685
5915,60441276,18989187
5916,3466385,84887251
5917,2878623,5479720
5918,2870829,14635876
5919,2879848,5071223
5920,2874910,14702454
5921,118865242,14142266
5922,14837656,2871678
5923,5046491,18982114
5924,94550656,17754303
5925,13256563,2877363
5926,118865242,18232805
5927,18980811,15468494
5928,2871678,25439234
5929,32882612,2871678
5930,150374410,84880089
5931,12449537,2871678
5932,94551461,205551251
5933,3553731,2871678
5934,2871678,215633462
5935,3766355,18981201
5936,7123844,118865242
5937,2871295,35206135
5938,114914876,84886010
5939,226793,2876862
